,SGDRegressor sample_cov 5,SGDRegressor sample_cov 10,SGDRegressor sample_cov 30,AdaBoostRegressor sample_cov 5,AdaBoostRegressor sample_cov 10,AdaBoostRegressor sample_cov 30,RandomForestRegressor sample_cov 5,RandomForestRegressor sample_cov 10,RandomForestRegressor sample_cov 30,SVR sample_cov 5,SVR sample_cov 10,SVR sample_cov 30,sample_cov all,SGDRegressor exp_cov 5,SGDRegressor exp_cov 10,SGDRegressor exp_cov 30,AdaBoostRegressor exp_cov 5,AdaBoostRegressor exp_cov 10,AdaBoostRegressor exp_cov 30,RandomForestRegressor exp_cov 5,RandomForestRegressor exp_cov 10,RandomForestRegressor exp_cov 30,SVR exp_cov 5,SVR exp_cov 10,SVR exp_cov 30,exp_cov all,SGDRegressor ledoit_wolf_constant_variance 5,SGDRegressor ledoit_wolf_constant_variance 10,SGDRegressor ledoit_wolf_constant_variance 30,AdaBoostRegressor ledoit_wolf_constant_variance 5,AdaBoostRegressor ledoit_wolf_constant_variance 10,AdaBoostRegressor ledoit_wolf_constant_variance 30,RandomForestRegressor ledoit_wolf_constant_variance 5,RandomForestRegressor ledoit_wolf_constant_variance 10,RandomForestRegressor ledoit_wolf_constant_variance 30,SVR ledoit_wolf_constant_variance 5,SVR ledoit_wolf_constant_variance 10,SVR ledoit_wolf_constant_variance 30,ledoit_wolf_constant_variance all,SGDRegressor ledoit_wolf_constant_correlation 5,SGDRegressor ledoit_wolf_constant_correlation 10,SGDRegressor ledoit_wolf_constant_correlation 30,AdaBoostRegressor ledoit_wolf_constant_correlation 5,AdaBoostRegressor ledoit_wolf_constant_correlation 10,AdaBoostRegressor ledoit_wolf_constant_correlation 30,RandomForestRegressor ledoit_wolf_constant_correlation 5,RandomForestRegressor ledoit_wolf_constant_correlation 10,RandomForestRegressor ledoit_wolf_constant_correlation 30,SVR ledoit_wolf_constant_correlation 5,SVR ledoit_wolf_constant_correlation 10,SVR ledoit_wolf_constant_correlation 30,ledoit_wolf_constant_correlation all,index
2019-05-20,-0.005464716254712444,0.003407815632657664,0.002465706760010025,0.0011631016890299769,0.0011631016890299769,0.0007915113094210291,0.036436617317382985,0.010412942108519561,0.006758424381445483,0.006630052174499683,0.005031067931574088,0.0013968853261260151,0.0013968853261260147,0.009223104570029403,0.008876626614745373,0.011427274167068579,0.011912438098394068,0.011912438098394068,0.011493610730358723,0.01770532062811124,0.01680189909555955,0.008163683156985192,0.009057599056400594,0.0216440625626627,0.003999138712912545,0.003997195201576261,0.005729572316377111,0.0047741235025032325,0.0076869031922121075,0.008535315170506362,0.008535315170506362,0.007542121796613441,0.017029558441158523,0.018082116468190884,0.01119494664172612,0.008233464254315646,0.01361866229989734,0.00550338064584554,0.006721539929705009,-0.005316814815964913,0.0001857434535214409,0.0016086037258622385,0.0004099197086985225,0.0004099197086985225,0.00036197896235888333,0.022026801590483785,0.014346005301127455,0.005669452321633311,0.009419144366449967,0.012372965684117256,8.003873458455046e-05,0.0006202139523266668,-0.027475530574668117
2019-05-27,0.003434025390260562,0.003434025390260562,0.017231966222489452,0.016433843309157505,0.016433843309157505,0.016433843309157505,0.01838869730257827,0.00793822979997481,0.015159073920317392,0.004218577840287225,0.002299192397280957,0.016423342010923783,0.01642334201092378,0.008249883118616103,0.008249883118616103,0.013258558310984572,0.011645277781521753,0.011645277781521753,0.011645277781521753,0.018973973793532578,0.0029479202292626997,0.014506452729279778,0.005944105646661077,0.0018645790990117045,0.012805581882990236,0.012170784310596157,0.007817763463144242,0.007817763463144242,0.012717104144119747,0.012652545971811197,0.012652545971811197,0.012652545971811197,0.013869598776461146,0.006184281634045377,0.012829345868529905,0.007414631139296659,0.008369129707254914,0.011497438736497362,0.013120216101066045,0.008780278889925257,0.008780278889925257,0.006990829590732797,0.0065826646506079965,0.0065826646506079965,0.0065826646506079965,0.015878742559110516,-0.004097255945373612,0.005279859883396637,0.0039924910383137896,0.0032491359058494534,0.009266011107855075,0.009077533272878231,0.025023217623870497
2019-06-03,-0.00983146696609044,-0.00983146696609044,-0.0065277703335966915,-0.012065378790333607,-0.012065378790333607,-0.012065378790333607,0.010969931723369433,-0.006596297566691892,-0.012194951971752752,0.006671589701072784,0.0006566580674910482,-0.007721514833803453,-0.0058361205623428496,0.016317517584309202,0.016317517584309202,-0.005318330016404092,-0.00992233761134113,-0.00992233761134113,-0.00992233761134113,0.0031918933342595466,0.000985592664361558,-0.002144137976473899,0.004698745608289609,0.0030231876604761626,-0.0014727147117710318,-0.00044877808032785325,0.013418088260505062,0.013418088260505062,0.00964600662247142,0.009421340145335768,0.009421340145335768,0.009421340145335768,0.003708874844586951,-0.0005785896799245776,0.009922148502637973,0.015122270621187334,0.005847327727530144,0.0096762393697688,0.009234446434714053,-0.007053219166436988,-0.007053219166436988,-0.004483799770765148,-0.0043675528061548,-0.0043675528061548,-0.0043675528061548,0.0037794722624125837,-0.0006209796432995534,-0.0028082775338229907,0.0055196724128957755,0.0017464488883149095,0.00013471736174934762,6.021354112038834e-05,0.023836836272431938
2019-06-10,0.003918230218031511,0.003918230218031511,0.0020200911630355446,0.0019201773440921035,0.0019201773440921035,0.0019201773440921035,-0.025750916858380907,0.006631278491131932,0.003528826701313062,0.0123552523591095,0.01139154798408904,0.004595840298779383,0.0057420070732665755,0.005299904415065272,0.005299904415065272,0.005433224701427128,0.0027386485916270687,0.0027386485916270687,0.0027386485916270687,-0.012147459002463876,-0.0013272411436773212,0.008418702032333233,0.023983285582036648,0.01343247442962349,0.004081013232905629,0.004748037134423616,0.004181198193372316,0.004181198193372316,0.01176994336715415,0.011300600011513885,0.011300600011513885,0.011300600011513885,-0.008638406344163999,-0.001987855516975748,0.011570018874111345,0.02242350522629788,0.014057035154533529,0.00986334824216185,0.011049440236387752,0.004652553566111611,0.004652553566111611,0.00411655729488054,0.0038602721833555695,0.0038602721833555695,0.0038602721833555695,-0.017844331249696584,0.006249907799694274,0.0033249597034784423,0.01566300886157469,0.012422493863668572,0.005028095627642556,0.006346600990916287,0.03683320989764338
2019-06-17,-0.00016098677722174216,-0.00016098677722174216,0.005479950955981359,0.004607978577328208,0.004607978577328208,0.004607978577328208,0.02530216080835732,0.0004448650553526823,-0.0005102138826638795,-0.0014909397695392077,0.002040873368722043,0.008637249179139488,0.0056011655617585684,0.009045261970899799,0.009045261970899799,0.007300358252744185,0.005990013760792646,0.005990013760792646,0.005990013760792646,-0.021334642014782502,-0.0026515546495773025,0.003017214769272496,-0.001184554850218449,0.0031725241092901233,0.008156807806009766,0.008199587439098573,0.011769076476497466,0.011769076476497466,0.003882232041215551,0.004430520208382073,0.004430520208382073,0.0038694108860661647,0.019138133671107397,0.01032179413763159,0.00332576361145338,0.005530538737389247,0.003969327480015743,0.009628772073410024,0.004329080294354933,-0.00020309482728455365,-0.00020309482728455365,0.002355874212685022,0.00207052245340508,0.00207052245340508,0.0019242870724105877,0.032110209526402686,0.00028024291793869483,0.001316367735897592,-0.0003147975812285717,0.0017407131221809948,0.005802230406908143,0.004831128517818217,0.0046374815471459385
2019-06-24,0.019228755123803246,0.019228755123803246,0.007067730193633772,0.010748515463686959,0.010748515463686959,0.010748515463686959,0.03411809001905937,0.016869018677870874,0.008410035159850527,0.01757431233821039,0.026310581178979272,0.01675620961210185,0.02486449647705205,0.016893648738373287,0.016893648738373287,0.00833497792043992,0.01002765971778689,0.01002765971778689,0.01002765971778689,0.022232097219634758,0.016727624917666682,0.0075187081339350235,0.01577840088395647,0.023023833720958186,0.020583742720349112,0.020635884910951904,0.014651443829716372,0.014651443829716372,0.008360001389049618,0.00842708870672415,0.00842708870672415,0.00842708870672415,0.02274230414750522,0.016009557791565408,0.008025664034699228,0.02114875817297084,0.012708517986153054,0.00871377614935693,0.009283430320236742,0.023243265830120687,0.023243265830120687,0.010767517246706318,0.011170047209804482,0.011170047209804482,0.011170047209804482,0.037729783371623936,0.01331904120514414,0.010313266593111471,0.011695889161378176,0.02025605740588201,0.021473941332845428,0.022397237459135865,-0.003019044042310459
2019-07-01,-0.0009425587470338244,-0.0009425587470338244,-0.0012897894883910188,-0.00036519729487561285,-0.00036519729487561285,-0.00036519729487561285,-0.004174620828327348,-0.0055240987454641165,0.0010277165756781346,-0.009068315504145927,-0.00038410518124691985,-0.006628416351161838,-0.006628416351161838,-0.0031458373671975955,-0.0031458373671975955,0.002562455578566122,0.0016222592424055317,0.0016222592424055317,0.0016222592424055317,0.0015101348615149557,-0.018747505797323726,0.0017023041302941715,-0.02788158151629097,-0.002047591333143669,-0.0026995181618594336,-0.002696916482311784,-0.005609195472649832,-0.005609195472649832,-0.008397988489432115,-0.008280391274628492,-0.008280391274628492,-0.008280391274628492,-0.019730287157245514,-0.013813785474061036,-0.007363880174715942,-0.015154034946935104,-0.006450546370715612,-0.009553644126234648,-0.008931171536302695,-0.0005246519380526575,-0.0005246519380526575,0.0012209825573161002,0.0006037663988724235,0.0006037663988724235,0.0006037663988724235,-0.002554006548542671,-0.00513779905009329,0.0012308740645468259,-0.015024270589466482,-0.0008821573306248565,-0.004909386719202818,-0.004652370733880392,0.010364589238235578
2019-07-08,-0.0008192824655300361,-0.0008192824655300361,0.0006730411068735443,-0.0019719423686814343,-0.0019719423686814343,-0.0022602145868345883,-0.00492489699842651,-0.004994333291677272,-0.003054175280533803,0.004618903416451213,-0.0008219966041889311,-0.0018575824867277059,0.0025350050694581258,0.0011595867213350913,0.0011598818644332383,-0.003972043859591979,-0.003617274243137971,-0.003617274243137971,-0.003617274243137971,-0.0019693372938374954,-0.004376522008008181,-0.0024958695899422395,0.006527764730474457,0.007270692596367607,-0.0059060603057947345,-0.005846859740847928,0.0011471319255495918,0.0023695692939315074,0.00525581086280768,0.004335166836293684,0.004335166836293684,0.0051029026888495055,-0.005363384593448006,-0.006870783441207972,0.005532989092436358,0.00315657991422004,0.003661652647054234,0.004454584153799403,0.0042459765527231505,-0.0031019551052200046,-0.0025939738868416768,-0.0015602986354279226,-0.0019279441194556715,-0.0019279441194556715,-0.001876945877166729,-0.0055646925557628285,-0.006287547336113759,-0.001557967101064605,0.004766437672349913,0.005770248778303172,0.002925313430941262,7.024768131121053e-05,0.014051725698152051
2019-07-15,-0.011932724218433643,-0.016152080166669646,-0.006817620791968213,-0.007077512515153849,-0.007077512515153849,-0.007077512515153849,-0.01173048607825126,-0.005507441806509627,-0.006159956135360891,-0.00956267452469105,0.00011935150248760509,-0.008151696497644556,-0.007501864565320417,-0.012417598232698921,-0.012208492090820143,-0.007082460218126039,-0.007595185083223106,-0.007595185083223106,-0.007595185083223106,-0.007215716070247951,-0.0022504533455568227,-0.005570480231886122,-0.024040606029760055,-0.01125622641287968,-0.008445755203837694,-0.007829672094196391,-0.010535645948011181,-0.01072604110715578,-0.0034421705730357643,-0.0034445023940103564,-0.0034445023940103564,-0.0034445023940103564,-0.009784922781808737,-0.004542903674682958,-0.0033100637873264916,-0.009373553931487406,-0.005044415904569657,-0.005736473370946154,-0.004674536539260029,-0.010925494436445238,-0.013778223498447692,-0.01145651207119438,-0.01093410150675444,-0.01093410150675444,-0.01093410150675444,-0.011315081554140268,-0.009237434340079644,-0.011486192343967297,-0.008422542703175297,-0.009252929142321755,-0.00806464825412059,-0.010483851485783928,0.007524621002545251
2019-07-22,-0.0042087798507009526,-0.009179072327505245,-0.00950752667093636,-0.009522445925216885,-0.009522445925216885,-0.009522445925216885,0.013589150524727943,0.000541273998084305,-0.007616885427220701,0.014953139117774987,0.011342439426754742,0.011342439426754742,-0.007225578541007517,-0.008944524026992714,-0.012983077169545356,-0.009136495455469093,-0.008933280492965396,-0.008933280492965396,-0.008933280492965396,0.009806533610018838,0.0032230613974517427,-0.007313270808250011,0.010520483465038729,0.0032594168090502315,0.0032594168090502315,-0.006772492490912893,-0.008004846709455048,-0.008220519237527668,-0.004851056402576033,-0.004816654042541425,-0.004816654042541425,-0.004816654042541425,0.013942037884668745,0.0031794967482117876,-0.004536919371500601,0.019436299876723375,0.015284673645610692,0.015284673645610692,-0.0034666457999160526,-0.008741488036289359,-0.0023049329172001214,-0.0013178403532075988,-0.0012282535466905105,-0.0012282535466905105,-0.0012282535466905105,0.010906018317495604,0.001098263839333584,-0.0005920729686094775,0.014447230718487305,0.008937811340769024,0.008937811340769024,-0.004437848919881043,-0.023422082868328364
2019-07-29,-0.017821886354892055,0.0036231592311565582,-0.004836248067306424,-0.006176222479490029,-0.006176222479490029,-0.006176222479490029,-0.008043943216277263,-0.007255420347141897,-0.013140940355952986,0.005126751254879701,-0.0016860661300522163,-0.00388248568082475,-0.006314639536677644,0.0036936664039767184,0.00571557062155419,-0.008216044626698006,-0.008960282693197706,-0.008960282693197706,-0.008960282693197706,-0.006187498500453142,-0.008446572734602044,-0.009507478104194412,-0.01008767537874752,-0.00712909400419555,0.0029735677562096837,9.658530665425461e-05,0.03870620189698087,0.022341335429557237,0.0011105727005711339,0.0017786519863739057,0.0017786519863739057,0.0017786519863739057,-0.004396551165147655,-0.011082545142804727,0.002056800777485554,-0.006942353657855703,-0.006291234236218562,0.003904279031330816,0.0015574449029097837,-0.014658258819031796,0.003691399462795146,-0.0005674768373993777,-0.0009861575132444995,-0.0009861575132444995,-0.0009861575132444995,-0.0007682134818935053,-0.0030860947148982415,-0.0019871289006892557,7.177295545842126e-05,-0.003059873980746326,-0.0007671007726537352,-0.0016615721041612892,-0.026189577861299385
2019-08-05,-0.010301234383915643,0.00510986283218642,-0.00524294864575497,-0.0025572379093592966,-0.0025572379093592966,-0.0025572379093592966,-0.007994725481436838,-0.011556198906168082,-0.0005692383642941154,0.0026509710374219083,0.0026509710374219083,0.0026509710374219083,-0.005676899886364778,-0.009368319939922973,0.005271437607288153,-0.009063239001850455,-0.008829860929418874,-0.008829860929418874,-0.009544739824594863,-0.01483580596766132,-0.013793644349619192,-0.007796048486157225,0.003801004480671474,0.003801004480671474,0.003801004480671474,-0.009831174585656957,-0.008175300724260828,-0.003993546748256337,-0.00971255891822264,-0.00867761591821061,-0.00867761591821061,-0.009331526210077658,-0.007022096046671562,-0.013116374144795516,-0.008658406914777634,0.008845736718654806,0.008845736718654806,0.008845736718654806,-0.00981144977711682,-0.017893877420451395,0.007019881422224712,-0.004886468290456574,-0.004431940590027139,-0.004431940590027139,-0.004372489715522803,-0.00869317063546322,-0.01667555046495249,-0.003573959029001306,0.006835962902287781,0.006835962902287781,0.006835962902287781,-0.007713953332592303,0.016399366675980298
2019-08-12,-0.0003065256478279434,-0.002106813774706517,-0.005018066432018406,-0.006406461212462772,-0.006406461212462772,-0.004818755411303246,0.0003757327062448874,-0.0006019588423667949,0.00047968804611582365,0.010300047103441264,0.004687654359524278,-0.005236949688774896,0.013712145552920461,0.0014745677447305168,0.007754868503838403,-0.005470508976553414,0.006443083836687497,0.006443083836687497,-0.004525373190277212,-0.00186318224778452,0.004411091383980752,-0.0018078584691222392,0.006749707115838682,0.0057196045590389676,0.009039952847022815,0.007951800663146682,-0.00016158404517186038,0.0029808711809122157,0.006534868935674454,0.005918608065305139,0.005918608065305139,0.0066519172675798864,-0.0035983807367834025,0.001525645934252941,0.00668163930091057,0.00946649652718832,0.007418436857021408,0.008779786877753803,0.008162466241935945,0.010550055157398588,0.006745304399067979,0.0067199753556203175,0.005676308663547053,0.005676308663547053,0.00495831640135726,-0.00352571432209772,0.0008941338435630964,0.005834573349644857,0.007168165762073292,0.006016473726612476,-0.0008192424213032448,0.00495645961954125,-0.028996396984169448
